Horas_Estudio,Asistencia,Involucramiento_Padres,Acceso_a_Recursos,Actividades_Extracurriculares,Horas_Sueño,Puntajes_Anteriores,Nivel_Motivacion,Acceso_a_Internet,Sesiones_Tutorias,Ingreso_Familiar,Calidad_Maestro,Tipo_Escuela,Influencias_Compañeros,Actividad_Fisica,Discapacidad_de_Aprendizaje,Nivel_Educacion_Padres,Distancia_Hogar,Genero,Puntaje_Examen
22.0,91.0,Alta,Media,No,6.0,85.0,Baja,Si,2.0,Media,Media,Privada,Positivo,2.0,No,Preparatoria,Moderado,Femenino,71.0
24.0,81.0,Media,Media,Si,8.0,78.0,Media,Si,1.0,Baja,Media,Publica,Positivo,2.0,No,Preparatoria,Cerca,Masculino,0.0
24.0,97.0,Alta,Media,No,5.0,74.0,Alta,Si,0.0,Media,Baja,Publica,Neutral,5.0,No,Preparatoria,Cerca,Femenino,72.0
14.0,77.0,Media,Media,Si,5.0,60.0,Baja,Si,0,Alta,Alta,Privada,Negativa,3.0,No,Posgrado,Desconocido,Masculino,64.0
18.0,95.0,Media,Alta,Si,6.0,94.0,Media,Si,6.0,Baja,Alta,Publica,Neutral,0,No,Preparatoria,Lejos,Femenino,73.0
27.0,78.0,Media,Alta,No,8.0,89.0,Baja,Si,0.0,Baja,Media,Publica,Neutral,3.0,No,Posgrado,Cerca,Femenino,69.0
25.0,99.0,Baja,Media,No,8.0,0,Media,Si,0,Media,Baja,Privada,Positivo,3.0,No,Posgrado,Moderado,Masculino,0.0
12.0,98.0,Media,Alta,No,4.0,68.0,Media,Si,3.0,Baja,Alta,Publica,Neutral,2.0,No,Preparatoria,Cerca,Femenino,69.0
22.0,73.0,Media,Baja,No,8.0,77.0,Media,Desconocido,1.0,Alta,Media,Publica,Neutral,3.0,No,Preparatoria,Lejos,Masculino,64.0
8.0,95.0,Media,Media,No,7.0,73.0,Baja,Si,2.0,Media,Media,Privada,Neutral,2.0,Desconocido,Universidad,Cerca,Masculino,66.0
20.0,94.0,Media,Media,Si,6.0,70.0,Alta,Si,1.0,Media,Media,Publica,Neutral,2.0,No,Preparatoria,Moderado,Femenino,69.0
31.0,68.0,Alta,Media,No,7.0,86.0,Baja,Si,1.0,Baja,Media,Privada,Positivo,3.0,No,Preparatoria,Moderado,Femenino,68.0
14.0,85.0,Media,Baja,Si,5.0,53.0,Media,Si,4.0,Media,Media,Publica,Neutral,3.0,No,Preparatoria,Cerca,Masculino,65.0
15.0,63.0,Desconocido,Baja,Desconocido,7.0,74.0,Media,Si,4.0,Baja,Media,Publica,Negativa,2.0,No,Preparatoria,Moderado,Masculino,62.0
25.0,93.0,Alta,Alta,Si,5.0,63.0,Desconocido,Si,2.0,Alta,Media,Publica,Positivo,2.0,No,Posgrado,Desconocido,Femenino,75.0
11.0,67.0,Media,Media,Desconocido,6.0,54.0,Baja,Si,0.0,Baja,Media,Publica,Positivo,3.0,No,Preparatoria,Desconocido,Femenino,60.0
0,63.0,Media,Alta,Si,6.0,73.0,Media,Si,0.0,Media,Media,Publica,Neutral,4.0,No,Universidad,Cerca,Masculino,63.0
24.0,76.0,Media,Baja,Si,8.0,59.0,Media,Si,2.0,Media,Media,Publica,Positivo,4.0,No,Universidad,Desconocido,Masculino,66.0
16.0,83.0,Alta,Media,Si,7.0,63.0,Media,Si,0.0,Media,Media,Publica,Neutral,3.0,No,Posgrado,Cerca,Femenino,67.0
19.0,94.0,Baja,Media,Si,8.0,75.0,Media,Si,1.0,Media,Media,Desconocido,Negativa,3.0,No,Universidad,Moderado,Femenino,68.0
24.0,99.0,Media,Media,Si,5.0,99.0,Media,Si,0.0,Baja,Desconocido,Publica,Positivo,3.0,No,Preparatoria,Moderado,Femenino,72.0
23.0,78.0,Baja,Media,No,7.0,0,Alta,Si,0.0,Baja,Media,Desconocido,Neutral,3.0,No,Universidad,Cerca,Masculino,66.0
22.0,62.0,Media,Media,Si,8.0,64.0,Media,Si,0.0,Baja,Media,Publica,Neutral,0,No,Posgrado,Cerca,Femenino,63.0
18.0,90.0,Media,Alta,Si,9.0,69.0,Media,Si,0,Alta,Alta,Privada,Desconocido,3.0,No,Universidad,Moderado,Femenino,71.0
22.0,83.0,Baja,Media,Si,5.0,70.0,Alta,Si,2.0,Baja,Media,Publica,Positivo,3.0,No,Desconocido,Lejos,Masculino,67.0
19.0,78.0,Media,Media,Si,6.0,58.0,Desconocido,Desconocido,1.0,Baja,Media,Publica,Neutral,3.0,No,Posgrado,Cerca,Masculino,66.0
23.0,72.0,Alta,Media,No,8.0,58.0,Media,No,2.0,Baja,Alta,Privada,Positivo,2.0,No,Universidad,Cerca,Femenino,66.0
17.0,80.0,Alta,Desconocido,No,9.0,57.0,Media,Si,4.0,Baja,Media,Publica,Positivo,2.0,No,Universidad,Cerca,Masculino,68.0
19.0,74.0,Media,Media,No,7.0,76.0,Alta,Si,1.0,Alta,Media,Publica,Neutral,3.0,No,Universidad,Cerca,Femenino,66.0
14.0,90.0,Alta,Media,Si,5.0,84.0,Desconocido,Si,0.0,Desconocido,Media,Publica,Negativa,3.0,No,Posgrado,Cerca,Femenino,68.0
20.0,82.0,Alta,Media,Si,5.0,80.0,Media,Si,3.0,Baja,Media,Desconocido,Neutral,1.0,Si,Universidad,Cerca,Femenino,68.0
15.0,95.0,Baja,Media,Si,7.0,99.0,Baja,Si,0.0,Alta,Alta,Publica,Neutral,2.0,No,Preparatoria,Cerca,Femenino,68.0
0,82.0,Media,Alta,No,8.0,56.0,Baja,Si,2.0,Baja,Alta,Privada,Neutral,3.0,No,Posgrado,Cerca,Masculino,66.0
22.0,70.0,Alta,Baja,No,7.0,99.0,Media,Si,1.0,Baja,Alta,Privada,Positivo,2.0,No,Preparatoria,Desconocido,Masculino,66.0
21.0,94.0,Media,Alta,No,5.0,73.0,Baja,Si,0.0,Media,Alta,Publica,Neutral,0,No,Posgrado,Lejos,Femenino,70.0
25.0,82.0,Desconocido,Media,Si,9.0,61.0,Baja,Si,1.0,Alta,Media,Publica,Negativa,2.0,No,Preparatoria,Cerca,Masculino,68.0
17.0,68.0,Media,Media,Si,6.0,97.0,Alta,Si,2.0,Alta,Desconocido,Publica,Negativa,3.0,No,Preparatoria,Moderado,Masculino,65.0
0,85.0,Baja,Desconocido,Si,8.0,0,Alta,Si,1.0,Media,Media,Privada,Positivo,3.0,No,Universidad,Cerca,Masculino,70.0
23.0,74.0,Media,Media,No,4.0,67.0,Media,Si,3.0,Alta,Media,Privada,Negativa,5.0,No,Preparatoria,Lejos,Masculino,66.0
0,94.0,Media,Alta,Si,9.0,61.0,Media,No,0.0,Media,Media,Publica,Negativa,0,Si,Posgrado,Moderado,Femenino,68.0
15.0,78.0,Media,Media,Si,6.0,63.0,Alta,Si,0,Media,Media,Privada,Neutral,2.0,Si,Universidad,Moderado,Masculino,64.0
21.0,89.0,Media,Media,No,9.0,99.0,Media,Si,0.0,Desconocido,Media,Privada,Negativa,3.0,No,Preparatoria,Cerca,Masculino,69.0
22.0,64.0,Media,Media,No,8.0,65.0,Baja,Si,2.0,Media,Media,Privada,Neutral,4.0,No,Desconocido,Cerca,Femenino,65.0
20.0,76.0,Media,Alta,Si,5.0,99.0,Baja,No,3.0,Media,Alta,Publica,Desconocido,3.0,No,Posgrado,Cerca,Femenino,69.0
7.0,99.0,Baja,Alta,Si,7.0,67.0,Baja,No,1.0,Alta,Alta,Privada,Neutral,4.0,No,Preparatoria,Cerca,Femenino,66.0
21.0,92.0,Alta,Baja,No,9.0,62.0,Media,Si,1.0,Media,Baja,Publica,Positivo,2.0,No,Preparatoria,Cerca,Desconocido,68.0
33.0,66.0,Media,Media,Si,6.0,59.0,Media,Si,3.0,Alta,Media,Publica,Positivo,2.0,No,Posgrado,Cerca,Femenino,70.0
18.0,71.0,Alta,Media,No,9.0,71.0,Media,Si,1.0,Media,Alta,Publica,Positivo,3.0,No,Preparatoria,Moderado,Femenino,65.0
16.0,73.0,Desconocido,Media,Si,8.0,62.0,Media,Si,0.0,Alta,Alta,Privada,Neutral,2.0,No,Preparatoria,Cerca,Femenino,65.0
22.0,86.0,Media,Baja,No,9.0,85.0,Media,Si,1.0,Media,Media,Publica,Negativa,3.0,No,Posgrado,Cerca,Femenino,68.0
22.0,90.0,Baja,Media,No,7.0,62.0,Baja,Si,0.0,Media,Desconocido,Publica,Positivo,3.0,No,Universidad,Cerca,Masculino,67.0
27.0,90.0,Alta,Alta,No,7.0,92.0,Media,Si,0.0,Baja,Media,Privada,Neutral,3.0,No,Preparatoria,Cerca,Femenino,72.0
12.0,80.0,Alta,Alta,Si,10.0,92.0,Alta,Si,1.0,Alta,Desconocido,Publica,Positivo,3.0,No,Posgrado,Moderado,Masculino,70.0
24.0,92.0,Baja,Alta,Si,8.0,0,Alta,Si,1.0,Alta,Alta,Privada,Neutral,3.0,No,Universidad,Cerca,Masculino,72.0
24.0,77.0,Alta,Alta,Si,7.0,88.0,Baja,Si,1.0,Alta,Media,Publica,Negativa,5.0,No,Universidad,Cerca,Masculino,71.0
0,65.0,Baja,Media,No,8.0,93.0,Baja,Si,1.0,Media,Alta,Privada,Neutral,4.0,No,Universidad,Cerca,Masculino,64.0
0,83.0,Baja,Alta,Desconocido,6.0,80.0,Media,Si,2.0,Media,Media,Publica,Positivo,5.0,No,Preparatoria,Moderado,Femenino,69.0
0,98.0,Media,Media,Desconocido,7.0,68.0,Media,Si,4.0,Baja,Media,Publica,Positivo,1.0,No,Preparatoria,Cerca,Femenino,73.0
25.0,92.0,Baja,Alta,Si,9.0,72.0,Media,Si,0,Baja,Media,Publica,Negativa,5.0,No,Posgrado,Lejos,Femenino,0.0
13.0,83.0,Alta,Media,No,7.0,89.0,Media,Si,1.0,Baja,Media,Publica,Neutral,4.0,No,Posgrado,Cerca,Femenino,68.0
25.0,86.0,Alta,Media,No,0.0,65.0,Desconocido,Si,2.0,Media,Alta,Publica,Positivo,5.0,No,Preparatoria,Moderado,Masculino,71.0
20.0,97.0,Media,Alta,No,6.0,0,Baja,Si,1.0,Baja,Alta,Privada,Positivo,3.0,No,Posgrado,Cerca,Femenino,71.0
20.0,77.0,Baja,Alta,Si,7.0,0,Desconocido,Si,0.0,Alta,Media,Publica,Neutral,0,No,Preparatoria,Cerca,Masculino,66.0
20.0,73.0,Media,Alta,No,6.0,0,Baja,Si,3.0,Alta,Alta,Publica,Neutral,4.0,No,Preparatoria,Cerca,Femenino,68.0
19.0,99.0,invalid,Alta,Si,5.0,54.0,Baja,Si,0.0,Media,Media,Publica,Neutral,2.0,No,Posgrado,Cerca,Masculino,70.0
27.0,95.0,Media,Media,No,5.0,66.0,Baja,Si,3.0,Media,Media,Publica,Neutral,4.0,No,Preparatoria,Cerca,Masculino,72.0
19.0,73.0,Baja,Alta,Si,9.0,69.0,Alta,Si,1.0,Baja,Baja,Publica,Desconocido,4.0,No,Posgrado,Cerca,Femenino,66.0
13.0,79.0,Media,Alta,Si,7.0,63.0,Desconocido,No,3.0,Desconocido,Media,Privada,Neutral,2.0,No,Preparatoria,Cerca,Femenino,65.0
18.0,77.0,Media,Alta,Si,7.0,55.0,Desconocido,No,3.0,Alta,Media,Privada,Neutral,3.0,Si,Preparatoria,Cerca,Femenino,66.0
21.0,66.0,Alta,Media,Si,6.0,76.0,Baja,Si,3.0,Baja,Media,Privada,Neutral,1.0,No,Preparatoria,Moderado,Femenino,65.0
27.0,98.0,Alta,Baja,Si,6.0,93.0,Baja,Si,0.0,Baja,Media,Privada,Neutral,4.0,No,Preparatoria,Moderado,Masculino,72.0
0,76.0,Media,Media,Si,6.0,67.0,Desconocido,Si,2.0,Alta,Media,Desconocido,Negativa,3.0,No,Universidad,Cerca,Femenino,68.0
15.0,95.0,Media,Media,Desconocido,7.0,62.0,Alta,Si,0.0,Desconocido,Media,Publica,Negativa,3.0,No,Universidad,Cerca,Femenino,0.0
35.0,0,Baja,Alta,Si,5.0,64.0,Media,Si,0.0,Alta,Baja,Publica,Positivo,4.0,Si,Preparatoria,Cerca,Masculino,67.0
22.0,82.0,Media,Media,Si,0.0,93.0,Baja,Si,2.0,Baja,Media,Publica,Neutral,2.0,No,Preparatoria,Cerca,Masculino,68.0
0,61.0,Alta,Media,No,0.0,76.0,Alta,Si,1.0,Media,Alta,Publica,Positivo,0,No,Preparatoria,Moderado,Masculino,67.0
19.0,91.0,Media,Alta,No,7.0,57.0,Baja,Si,3.0,Alta,Alta,Publica,Negativa,3.0,No,Preparatoria,Moderado,Femenino,69.0
23.0,83.0,Baja,Baja,No,0.0,85.0,Media,Si,2.0,Desconocido,Media,Privada,Neutral,2.0,Si,Preparatoria,Cerca,Masculino,65.0
25.0,85.0,Media,Media,No,0.0,58.0,Media,Si,2.0,Media,Alta,Publica,Desconocido,4.0,No,Universidad,Cerca,Masculino,70.0
27.0,62.0,Alta,Media,No,6.0,53.0,Baja,Si,1.0,Media,Media,Publica,Positivo,2.0,No,Preparatoria,Moderado,Masculino,64.0
26.0,68.0,Desconocido,Media,No,8.0,63.0,Media,Si,2.0,Desconocido,Alta,Publica,Positivo,3.0,No,Preparatoria,Cerca,Masculino,66.0
25.0,63.0,Baja,Media,No,8.0,58.0,Media,Si,1.0,Alta,Media,Publica,Positivo,1.0,No,Universidad,Cerca,Femenino,64.0
18.0,72.0,Alta,Alta,Si,7.0,80.0,Alta,Si,1.0,Alta,Alta,Publica,Negativa,2.0,Si,Preparatoria,Moderado,Femenino,66.0
17.0,85.0,Media,Media,Si,9.0,74.0,Media,Si,1.0,Media,Media,Privada,Neutral,2.0,No,Preparatoria,Cerca,Masculino,67.0
22.0,83.0,Media,Baja,Si,8.0,86.0,Media,Si,3.0,Media,Baja,Publica,Negativa,4.0,No,Preparatoria,Cerca,Masculino,68.0
26.0,84.0,Media,Media,No,8.0,76.0,Media,Si,5.0,Media,Alta,Publica,Neutral,2.0,No,Preparatoria,Moderado,Masculino,71.0
19.0,82.0,Alta,Baja,No,9.0,71.0,Media,Desconocido,1.0,Baja,Alta,Privada,Neutral,3.0,No,Universidad,Cerca,Femenino,67.0
26.0,71.0,Alta,Media,Si,7.0,76.0,Media,Si,3.0,Baja,Media,Publica,Positivo,2.0,No,Posgrado,Moderado,Masculino,69.0
29.0,0,Media,Baja,Si,7.0,72.0,Baja,Si,1.0,Desconocido,Media,Publica,Positivo,4.0,No,Universidad,Cerca,Masculino,67.0
15.0,65.0,Baja,Alta,Si,8.0,52.0,Desconocido,Desconocido,0,Baja,Media,Privada,Neutral,3.0,Si,Desconocido,Moderado,Femenino,61.0
15.0,0,Media,Media,No,7.0,84.0,Media,Si,0.0,Media,Alta,Publica,Positivo,2.0,No,Preparatoria,Moderado,Masculino,68.0
19.0,85.0,Baja,Baja,Si,8.0,98.0,Media,Si,0,Media,Baja,Privada,Neutral,4.0,No,Preparatoria,Cerca,Femenino,67.0
22.0,67.0,Baja,Media,Si,6.0,71.0,Desconocido,Si,1.0,Media,Alta,Desconocido,Neutral,4.0,No,Universidad,Moderado,Masculino,64.0
17.0,67.0,Media,Media,Si,4.0,71.0,Media,Si,3.0,Media,Alta,Publica,Negativa,2.0,No,Preparatoria,Desconocido,Femenino,63.0
28.0,95.0,Baja,Media,No,8.0,52.0,Alta,Si,3.0,Alta,Alta,Desconocido,Desconocido,4.0,No,Universidad,Cerca,Masculino,72.0
23.0,90.0,Alta,Media,No,5.0,95.0,Baja,Si,2.0,Baja,Media,Publica,Negativa,2.0,No,Preparatoria,Moderado,Masculino,69.0
20.0,86.0,Baja,Desconocido,No,6.0,96.0,Media,Si,1.0,Alta,Desconocido,Publica,Neutral,2.0,Si,Preparatoria,Lejos,Masculino,66.0
11.0,76.0,Media,Desconocido,Si,8.0,91.0,Baja,Si,1.0,Alta,Alta,Privada,Neutral,3.0,Si,Universidad,Cerca,Femenino,64.0
12.0,70.0,Desconocido,Media,Si,8.0,55.0,Media,Si,2.0,Media,Alta,Publica,Negativa,4.0,No,Preparatoria,Cerca,Femenino,61.0
22.0,99.0,Media,Alta,Si,9.0,95.0,Media,Si,2.0,Baja,Baja,Publica,Negativa,0,Si,Preparatoria,Cerca,Masculino,71.0
0,92.0,Baja,Media,Si,4.0,51.0,Media,Si,0.0,Alta,Media,Publica,Positivo,1.0,No,Preparatoria,Cerca,Femenino,63.0
26.0,72.0,Media,Baja,No,7.0,72.0,Desconocido,Si,2.0,Media,Baja,Desconocido,Desconocido,4.0,No,Preparatoria,Cerca,Femenino,65.0
19.0,94.0,Alta,Baja,Si,7.0,75.0,Media,Si,2.0,Alta,Media,Publica,Negativa,5.0,No,Universidad,Cerca,Femenino,71.0
39.0,90.0,Alta,Alta,No,8.0,92.0,Alta,Si,2.0,Media,Alta,Privada,Neutral,1.0,No,Preparatoria,Cerca,Femenino,78.0
34.0,72.0,Media,Alta,Desconocido,9.0,88.0,Baja,Si,1.0,Alta,Media,Desconocido,Positivo,3.0,Desconocido,Desconocido,Cerca,Masculino,73.0
0,77.0,Desconocido,Media,No,5.0,90.0,Baja,Si,1.0,Baja,Alta,Privada,Desconocido,3.0,Desconocido,Universidad,Cerca,Femenino,65.0
19.0,67.0,Baja,Media,Si,7.0,93.0,Alta,Si,0.0,Media,Media,Publica,Positivo,4.0,No,Posgrado,Cerca,Masculino,66.0
26.0,64.0,Alta,Baja,Si,8.0,74.0,Baja,Si,3.0,Media,Alta,Publica,Neutral,2.0,No,Preparatoria,Cerca,Masculino,66.0
30.0,89.0,Media,Media,No,6.0,89.0,Media,Si,3.0,Alta,Media,Desconocido,Neutral,3.0,No,Posgrado,Moderado,Masculino,74.0
10.0,71.0,Media,Baja,No,10.0,53.0,Baja,Si,4.0,Alta,Media,Privada,Positivo,3.0,No,Preparatoria,Cerca,Femenino,62.0
9.0,93.0,Alta,Baja,Si,6.0,72.0,Baja,Si,1.0,Media,Media,Publica,Positivo,0,No,Universidad,Cerca,Femenino,66.0
16.0,100.0,Alta,Alta,No,7.0,52.0,Media,Si,4.0,Baja,Desconocido,Publica,Negativa,4.0,No,Preparatoria,Cerca,Femenino,71.0
23.0,63.0,Desconocido,Media,Si,5.0,96.0,Media,Si,0,Alta,Media,Publica,Neutral,0,No,Preparatoria,Cerca,Femenino,67.0
23.0,79.0,Alta,Baja,Si,7.0,98.0,Baja,Si,0.0,Media,Alta,Publica,Neutral,4.0,No,Universidad,Cerca,Femenino,69.0
26.0,92.0,Media,Alta,No,4.0,54.0,Media,Si,2.0,Alta,Media,Publica,Positivo,4.0,No,Preparatoria,Moderado,Masculino,72.0
13.0,92.0,Alta,Alta,Si,7.0,77.0,Media,Desconocido,2.0,Alta,Media,Publica,Positivo,4.0,No,Posgrado,Cerca,Masculino,72.0
6.0,0,Media,Media,Si,9.0,66.0,Media,Si,2.0,Media,Alta,Publica,Positivo,2.0,No,Preparatoria,Lejos,Masculino,65.0
25.0,74.0,Alta,Alta,No,5.0,0,Alta,Desconocido,0,Media,Media,Publica,Positivo,5.0,No,Desconocido,Cerca,Masculino,71.0
15.0,78.0,Media,Media,No,5.0,73.0,Media,Si,0.0,Alta,Alta,Desconocido,Positivo,1.0,Si,Universidad,Cerca,Masculino,64.0
8.0,84.0,Media,Baja,Si,9.0,56.0,Baja,Si,1.0,Baja,Media,Publica,Positivo,2.0,No,Preparatoria,Moderado,Masculino,61.0
21.0,99.0,Media,Baja,Si,9.0,59.0,Baja,Si,1.0,Alta,Alta,Publica,Negativa,2.0,No,Universidad,Moderado,Femenino,69.0
25.0,73.0,Baja,Media,Si,5.0,79.0,Media,Si,1.0,Baja,Media,Privada,Neutral,5.0,No,Preparatoria,Moderado,Femenino,65.0
19.0,97.0,Media,Baja,Si,10.0,51.0,Alta,Si,3.0,Baja,Desconocido,Publica,Neutral,4.0,No,Universidad,Lejos,Femenino,69.0
17.0,71.0,Media,Media,No,8.0,80.0,Baja,Si,0,Alta,Baja,Publica,Neutral,3.0,No,Preparatoria,Cerca,Femenino,64.0
19.0,100.0,Desconocido,Baja,Si,9.0,66.0,Alta,Si,1.0,Alta,Media,Publica,Negativa,4.0,Si,Posgrado,Moderado,Masculino,69.0
18.0,87.0,Media,Desconocido,Si,6.0,92.0,Baja,Si,1.0,Baja,Media,Privada,Neutral,4.0,No,Preparatoria,Cerca,Femenino,0.0
12.0,79.0,Media,Baja,No,9.0,0,Baja,Si,1.0,Alta,Media,Publica,Positivo,2.0,No,Universidad,Moderado,Masculino,63.0
16.0,85.0,Baja,Media,No,7.0,85.0,Alta,Si,1.0,Media,Alta,Publica,Neutral,2.0,No,Preparatoria,Desconocido,Masculino,66.0
23.0,71.0,Media,Media,No,7.0,56.0,Baja,Si,1.0,Media,Desconocido,Privada,Positivo,4.0,No,Desconocido,Cerca,Femenino,0.0
22.0,71.0,Alta,Media,Si,8.0,63.0,Media,Si,2.0,Media,Alta,Publica,Negativa,2.0,No,Preparatoria,Moderado,Masculino,66.0
21.0,65.0,Media,Media,No,6.0,100.0,Media,Si,3.0,Media,Desconocido,Publica,Neutral,4.0,No,Posgrado,Desconocido,Masculino,67.0
14.0,65.0,Media,Alta,Si,5.0,72.0,Baja,Si,3.0,Desconocido,Alta,Privada,Negativa,2.0,No,Preparatoria,Cerca,Masculino,62.0
19.0,74.0,Media,Alta,Si,7.0,68.0,Media,Si,2.0,Baja,Desconocido,Publica,Negativa,2.0,No,Preparatoria,Cerca,Femenino,66.0
0,91.0,Alta,Media,Desconocido,0.0,94.0,Alta,No,3.0,Alta,Media,Publica,Neutral,3.0,No,Posgrado,Moderado,Femenino,68.0
21.0,84.0,Media,Media,Si,6.0,52.0,Media,Si,2.0,Alta,Alta,Publica,Negativa,5.0,Desconocido,Preparatoria,Moderado,Masculino,68.0
29.0,64.0,Baja,Media,No,9.0,77.0,Media,Si,0.0,Baja,Alta,Publica,Negativa,2.0,No,Preparatoria,Desconocido,Femenino,63.0
11.0,94.0,Alta,Baja,Si,10.0,61.0,Desconocido,Si,1.0,Media,Baja,Publica,Neutral,3.0,No,Universidad,Moderado,Masculino,66.0
16.0,84.0,Alta,Baja,No,6.0,68.0,Baja,No,3.0,Media,Desconocido,Privada,Neutral,3.0,No,Desconocido,Cerca,Masculino,65.0
22.0,98.0,Alta,Media,Si,7.0,0,Desconocido,Si,1.0,Alta,Media,Publica,Positivo,0,No,Preparatoria,Desconocido,Masculino,72.0
28.0,87.0,Media,Media,No,6.0,52.0,Media,Si,4.0,Baja,Baja,Privada,Neutral,0,No,Posgrado,Cerca,Femenino,70.0
17.0,67.0,Alta,Baja,Desconocido,10.0,71.0,Media,Si,1.0,Media,Media,Publica,Positivo,3.0,No,Preparatoria,Cerca,Masculino,63.0
16.0,79.0,Media,Media,No,8.0,89.0,Media,Si,0.0,Baja,Desconocido,Privada,Neutral,4.0,No,Preparatoria,Cerca,Masculino,65.0
8.0,86.0,Alta,Baja,Si,8.0,98.0,Baja,Si,1.0,Baja,Media,Desconocido,Desconocido,1.0,No,Universidad,Cerca,Masculino,65.0
21.0,61.0,Alta,Alta,No,9.0,81.0,Media,Si,1.0,Media,Media,Privada,Neutral,3.0,No,Posgrado,Desconocido,Masculino,66.0
32.0,61.0,Alta,Media,Si,7.0,69.0,Alta,Si,0.0,Alta,Media,Publica,Positivo,3.0,No,Preparatoria,Moderado,Femenino,68.0
22.0,65.0,Media,Baja,Si,7.0,88.0,Baja,No,2.0,Media,Media,Publica,Positivo,4.0,No,Universidad,Cerca,Masculino,64.0
20.0,70.0,Alta,Media,No,9.0,75.0,Baja,Si,3.0,Media,Media,Publica,Neutral,4.0,No,Universidad,Moderado,Masculino,66.0
22.0,77.0,Baja,Media,Si,8.0,68.0,Media,Si,3.0,Alta,Alta,Publica,Positivo,4.0,No,Preparatoria,Moderado,Masculino,68.0
20.0,79.0,Baja,Media,Si,6.0,59.0,Media,Si,0.0,Baja,Media,Publica,Desconocido,2.0,No,Preparatoria,Moderado,Masculino,64.0
15.0,66.0,Media,Media,No,6.0,90.0,Baja,Si,2.0,Media,Media,Publica,Negativa,3.0,No,Universidad,Lejos,Femenino,62.0
25.0,87.0,Media,Media,Si,6.0,75.0,Media,No,0.0,Baja,Media,Privada,Neutral,2.0,Si,Preparatoria,Cerca,Masculino,67.0
21.0,84.0,Baja,Alta,No,9.0,98.0,Media,Si,1.0,Baja,Media,Publica,Negativa,3.0,No,Preparatoria,Moderado,Masculino,67.0
20.0,72.0,Media,Media,No,9.0,90.0,Baja,Desconocido,1.0,Media,Media,Privada,Neutral,2.0,No,Desconocido,Moderado,Desconocido,65.0
14.0,61.0,Baja,Media,Si,10.0,71.0,Media,No,2.0,Baja,Media,Publica,Neutral,4.0,No,Preparatoria,Cerca,Masculino,59.0
28.0,63.0,Media,Desconocido,Si,6.0,87.0,Baja,Si,0.0,Baja,Media,Publica,Positivo,2.0,No,Preparatoria,Moderado,Femenino,66.0
24.0,76.0,Alta,Baja,No,7.0,73.0,Media,Si,4.0,Media,Media,Desconocido,Neutral,2.0,No,Preparatoria,Cerca,Femenino,68.0
17.0,66.0,Alta,Media,Desconocido,6.0,54.0,Desconocido,Desconocido,2.0,Alta,Baja,Publica,Positivo,3.0,Si,Preparatoria,Cerca,Femenino,63.0
26.0,75.0,Media,Baja,Si,7.0,76.0,Media,Si,2.0,Media,Media,Publica,Neutral,3.0,No,Desconocido,Desconocido,Masculino,68.0
17.0,85.0,Alta,Baja,Si,8.0,93.0,Baja,Si,2.0,Media,Alta,Publica,Positivo,3.0,No,Universidad,Lejos,Femenino,68.0
15.0,82.0,Media,Media,Si,7.0,93.0,Media,Si,3.0,Baja,Alta,Publica,Negativa,2.0,No,Desconocido,Moderado,Femenino,66.0
15.0,69.0,Desconocido,Baja,Desconocido,9.0,79.0,Baja,Si,0,Media,Desconocido,Privada,Positivo,2.0,No,Preparatoria,Moderado,Femenino,63.0
9.0,74.0,Media,Baja,No,6.0,69.0,Baja,Si,3.0,Baja,Media,Privada,Positivo,2.0,No,Desconocido,Moderado,Femenino,0.0
23.0,85.0,Alta,Media,Si,8.0,51.0,Baja,Si,0.0,Alta,Baja,Publica,Negativa,4.0,No,Universidad,Cerca,Desconocido,68.0
9.0,94.0,Alta,Baja,No,6.0,66.0,Baja,Si,0.0,Baja,Alta,Publica,Positivo,3.0,No,Universidad,Cerca,Masculino,66.0
13.0,90.0,Media,Alta,No,4.0,99.0,Alta,invalid,1.0,Alta,Media,Publica,Neutral,4.0,Si,Universidad,Desconocido,Masculino,69.0
8.0,82.0,Media,Desconocido,Si,5.0,86.0,Media,No,0,Baja,Media,Publica,Negativa,3.0,No,Posgrado,Cerca,Femenino,64.0
19.0,74.0,Media,Media,No,7.0,86.0,Alta,Si,1.0,Alta,Media,Privada,Desconocido,3.0,No,Posgrado,Cerca,Masculino,68.0
19.0,75.0,Media,Alta,No,10.0,88.0,Baja,Si,0.0,Baja,Alta,Publica,Desconocido,2.0,No,Desconocido,Cerca,Femenino,66.0
18.0,95.0,Media,Media,No,6.0,81.0,Media,Si,0,Baja,Media,Publica,Positivo,3.0,Si,Preparatoria,Cerca,Femenino,68.0
14.0,62.0,Media,Alta,Si,7.0,79.0,Baja,Si,2.0,Media,Media,Privada,Positivo,2.0,No,Preparatoria,Moderado,Femenino,62.0
13.0,0,Media,Baja,Si,8.0,73.0,Baja,Si,1.0,Baja,Media,Publica,Neutral,3.0,No,Posgrado,Cerca,Masculino,68.0
23.0,87.0,Media,Alta,No,0.0,72.0,Media,Si,1.0,Baja,Alta,Privada,Negativa,3.0,No,Desconocido,Moderado,Masculino,69.0
17.0,0,Alta,Alta,Si,6.0,94.0,Desconocido,Si,2.0,Baja,Media,Privada,Neutral,3.0,No,Preparatoria,Moderado,Masculino,70.0
22.0,62.0,Alta,Media,Si,7.0,70.0,Baja,Si,4.0,Baja,Media,Publica,Negativa,2.0,No,Universidad,Cerca,Femenino,65.0
